,"This sheet shows the CO2_T_COM FYBE pipeline transport cost and performance outputs for every potential CO2 mass flow rate and capacity factor combination possible based on user inputs, at 10 mile intervals from 10 to 1000 miles, using the Brown et al. (2022) capital cost equations for the Great Lakes region (which is a proxy for the national average).  The cost data in this sheet is used to calculate transports costs in the 'Transport Dist Calculator' sheet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Case number,Pipeline length,Maximum CO2 mass flow rate,CF,Capacity factor,Average annual CO2 mass flow rate,Elevation difference (positive for increase along pipeline),,Total mass of CO2 transported,Construction period,Duration of operations,Minimum inside pipe diameter,Nominal pipe diameter,Actual outer pipe diameter,Actual pipe wall thickness,Actual inner pipe diameter,Number of pumps,Maximum required power of each pump,First year break-even CO2 price in base year,First year break-even CO2 price in first year of project,First year break-even CO2 price in first year of transport [UPDATED TO BE USED FOR 2023 BASIS YEAR],Net present value of free cash flow,Rate of return,Capital cost of pipeline,Capital cost of pumps,Other capital costs,Contingency,Total capital costs,Fixed O&M pipe costs,Fixed O&M pump costs,Other fixed O&M costs,Total fixed O&M costs,Variable O&M costs,Total O&M costs,Annual fixed O&M pipe costs,Annual fixed O&M pump costs,Annual other fixed O&M costs,Annual fixed O&M costs,Annual variable O&M costs,Annual pump energy usage,Annual total O&M costs,Revenue
,vlookup,mi,Mtonnes/yr,,%,Mtonnes/year,ft,,Mtonnes,years,years,in,in,in,in,in,,kW,2011$/tonne,2018$/tonne,2023$/tonne,mill$,%,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$,mill 2018$/yr,mill 2018$/yr,mill 2018$/yr,mill 2018$/yr,mill 2018$/yr,MWhr/yr,mill 2018$/yr,mill 2018$
2.1;100,900-2.1-100,900,2.1,100,1,2.1,0,,63,5,30,9.914204344,10,10.73,0.365,10,10,664.4929077,26.61,30.99,44.74,0.070420343,0.060513475,422.1203326,11.22941768,1.579880948,65.23944469,500.169076,317.7751602,13.47530121,1.895857138,333.1463185,138.6935793,471.8398978,10.59250534,0.449176707,0.063195238,11.10487728,4.623119308,58209.57871,15.72799659,1952.37
2.1;100,910-2.1-100,910,2.1,100,1,2.1,0,,63,5,30,9.935472063,10,10.73,0.365,10,10,664.4929077,26.86,31.28,45.15,0.113460111,0.060520663,426.4931052,11.22941768,1.579880948,65.89536057,505.1977644,321.0547396,13.47530121,1.895857138,336.4258979,138.6935793,475.1194772,10.70182465,0.449176707,0.063195238,11.2141966,4.623119308,58209.57871,15.83731591,1970.64
2.1;100,920-2.1-100,920,2.1,100,1,2.1,0,,63,5,30,9.956553084,10,10.73,0.365,10,10,664.4929077,27.11,31.57,45.57,0.159876484,0.060528277,430.8628165,11.22941768,1.579880948,66.55081726,510.2229323,324.3320231,13.47530121,1.895857138,339.7031814,138.6935793,478.3967607,10.81106744,0.449176707,0.063195238,11.32343938,4.623119308,58209.57871,15.94655869,1988.91
2.1;100,930-2.1-100,930,2.1,100,1,2.1,0,,63,5,30,9.97745105,10,10.73,0.365,10,10,664.4929077,27.35,31.85,45.98,0.013052501,0.060503569,435.2295038,11.22941768,1.579880948,67.20582036,515.2446227,327.6070385,13.47530121,1.895857138,342.9781969,138.6935793,481.6717761,10.92023462,0.449176707,0.063195238,11.43260656,4.623119308,58209.57871,16.05572587,2006.55
2.1;100,940-2.1-100,940,2.1,100,1,2.1,0,,63,5,30,9.998169499,10,10.73,0.365,10,10,664.4929077,27.6,32.14,46.40,0.066099615,0.060512295,439.5932035,11.22941768,1.579880948,67.86037531,520.2628774,330.8798133,13.47530121,1.895857138,346.2509717,138.6935793,484.9445509,11.02932711,0.449176707,0.063195238,11.54169906,4.623119308,58209.57871,16.16481836,2024.82
2.1;100,950-2.1-100,950,2.1,100,1,2.1,0,,63,5,30,9.851071369,10,10.73,0.365,10,11,664.4929077,28.11,32.74,47.26,0.151738409,0.060526117,443.9539512,12.35235945,1.579880948,68.68292873,526.5691203,334.1503741,14.82283133,1.895857138,350.8690625,152.5629372,503.4319997,11.1383458,0.494094378,0.063195238,11.69563542,5.085431239,64030.53659,16.78106666,2062.62
2.1;100,960-2.1-100,960,2.1,100,1,2.1,0,,63,5,30,9.871093647,10,10.73,0.365,10,11,664.4929077,28.35,33.01,47.65,0.014683242,0.060503766,448.3117816,12.35235945,1.579880948,69.3366033,531.5806253,337.4187469,14.82283133,1.895857138,354.1374354,152.5629372,506.7003726,11.24729156,0.494094378,0.063195238,11.80458118,5.085431239,64030.53659,16.89001242,2079.63
2.1;100,970-2.1-100,970,2.1,100,1,2.1,0,,63,5,30,9.890949265,10,10.73,0.365,10,11,664.4929077,28.6,33.31,48.08,0.077383893,0.060513768,452.6667289,12.35235945,1.579880948,69.9898454,536.5888147,340.6849574,14.82283133,1.895857138,357.4036459,152.5629372,509.9665831,11.35616525,0.494094378,0.063195238,11.91345486,5.085431239,64030.53659,16.9988861,2098.53
2.1;100,980-2.1-100,980,2.1,100,1,2.1,0,,63,5,30,9.91064131,10,10.73,0.365,10,11,664.4929077,28.85,33.6,48.50,0.143227788,0.060524082,457.0188263,12.35235945,1.579880948,70.64266001,541.5937267,343.9490304,14.82283133,1.895857138,360.6677189,152.5629372,513.2306561,11.46496768,0.494094378,0.063195238,12.0222573,5.085431239,64030.53659,17.10768854,2116.8
2.1;100,990-2.1-100,990,2.1,100,1,2.1,0,,63,5,30,9.930172781,10,10.73,0.365,10,11,664.4929077,29.09,33.88,48.91,0.015603148,0.060503845,461.3681064,12.35235945,1.579880948,71.29505201,546.5953988,347.2109905,14.82283133,1.895857138,363.9296789,152.5629372,516.4926161,11.57369968,0.494094378,0.063195238,12.1309893,5.085431239,64030.53659,17.21642054,2134.44
2.1;100,1000-2.1-100,1000,2.1,100,1,2.1,0,,63,5,30,9.949546594,10,10.73,0.365,10,11,664.4929077,29.34,34.17,49.33,0.087626433,0.060515023,465.7146009,12.35235945,1.579880948,71.9470262,551.5938675,350.4708614,14.82283133,1.895857138,367.1895499,152.5629372,519.7524871,11.68236205,0.494094378,0.063195238,12.23965166,5.085431239,64030.53659,17.3250829,2152.71
2.4;100,10-2.4-100,10,2.4,100,1,2.4,0,,72,5,30,6.951207597,8,8.644,0.322,8,0,759.4204659,0.37,0.43,0.62,0.081810635,0.061384447,5.396722034,0,1.579880948,1.046490447,8.02309343,5.232452237,0,1.895857138,7.128309374,0,7.128309374,0.174415075,0,0.063195238,0.237610312,0,0,0.237610312,30.96
2.4;100,20-2.4-100,20,2.4,100,1,2.4,0,,72,5,30,7.945662,8,8.644,0.322,8,0,759.4204659,0.61,0.71,1.02,0.112613969,0.061217159,10.21502168,0,1.579880948,1.769235394,13.56413802,8.846176968,0,1.895857138,10.74203411,0,10.74203411,0.294872566,0,0.063195238,0.358067804,0,0,0.358067804,51.12
2.4;100,30-2.4-100,30,2.4,100,1,2.4,0,,72,5,30,8.593042887,10,10.73,0.365,10,0,759.4204659,1,1.16,1.67,0.213464177,0.061316687,18.0109007,0,1.579880948,2.938617248,22.5293989,14.69308624,0,1.895857138,16.58894338,0,16.58894338,0.489769541,0,0.063195238,0.552964779,0,0,0.552964779,83.52
2.4;100,40-2.4-100,40,2.4,100,1,2.4,0,,72,5,30,9.084610381,10,10.73,0.365,10,0,759.4204659,1.27,1.48,2.14,0.187207626,0.061060174,23.48839627,0,1.579880948,3.760241583,28.8285188,18.80120791,0,1.895857138,20.69706505,0,20.69706505,0.62670693,0,0.063195238,0.689902168,0,0,0.689902168,106.56
2.4;100,50-2.4-100,50,2.4,100,1,2.4,0,,72,5,30,9.485504101,10,10.73,0.365,10,0,759.4204659,1.53,1.78,2.57,0.04832928,0.060620313,28.86461663,0,1.579880948,4.566674636,35.01117221,22.83337318,0,1.895857138,24.72923032,0,24.72923032,0.761112439,0,0.063195238,0.824307677,0,0,0.824307677,128.16
2.4;100,60-2.4-100,60,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,0,759.4204659,1.8,2.1,3.03,0.221102523,0.060963863,34.16218647,0,1.579880948,5.361310113,41.10337753,26.80655057,0,1.895857138,28.7024077,0,28.7024077,0.893551686,0,0.063195238,0.956746923,0,0,0.956746923,151.2
2.4;100,70-2.4-100,70,2.4,100,1,2.4,0,,72,5,30,8.852987689,10,10.73,0.365,10,1,759.4204659,2.31,2.69,3.88,0.065828149,0.060618137,39.39570736,1.269457121,1.579880948,6.336756815,48.58180225,30.73169123,1.523348545,1.895857138,34.15089692,15.85069477,50.00159169,1.024389708,0.050778285,0.063195238,1.138363231,0.528356492,6652.523282,1.666719723,193.68
2.4;100,80-2.4-100,80,2.4,100,1,2.4,0,,72,5,30,9.084610381,10,10.73,0.365,10,1,759.4204659,2.57,2.99,4.32,0.144345572,0.060729213,44.57535863,1.269457121,1.579880948,7.113704505,54.5384012,34.61642968,1.523348545,1.895857138,38.03563537,15.85069477,53.88633014,1.153880989,0.050778285,0.063195238,1.267854512,0.528356492,6652.523282,1.796211005,215.28
2.4;100,90-2.4-100,90,2.4,100,1,2.4,0,,72,5,30,9.294022898,10,10.73,0.365,10,1,759.4204659,2.82,3.28,4.73,0.04948912,0.060571897,49.70862742,1.269457121,1.579880948,7.883694823,60.44166031,38.46638128,1.523348545,1.895857138,41.88558696,15.85069477,57.73628173,1.282212709,0.050778285,0.063195238,1.396186232,0.528356492,6652.523282,1.924542724,236.16
2.4;100,100-2.4-100,100,2.4,100,1,2.4,0,,72,5,30,9.485504101,10,10.73,0.365,10,1,759.4204659,3.08,3.59,5.18,0.224236261,0.060792252,54.80124277,1.269457121,1.579880948,8.647587125,66.29816796,42.28584279,1.523348545,1.895857138,45.70504847,15.85069477,61.55574324,1.409528093,0.050778285,0.063195238,1.523501616,0.528356492,6652.523282,2.051858108,258.48
2.4;100,110-2.4-100,110,2.4,100,1,2.4,0,,72,5,30,9.662174136,10,10.73,0.365,10,1,759.4204659,3.33,3.88,5.60,0.214271164,0.060756886,59.85772379,1.269457121,1.579880948,9.406059278,72.11312113,46.07820355,1.523348545,1.895857138,49.49740923,15.85069477,65.34810401,1.535940118,0.050778285,0.063195238,1.649913641,0.528356492,6652.523282,2.178270134,279.36
2.4;100,120-2.4-100,120,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,1,759.4204659,3.57,4.16,6.01,0.015553922,0.06051858,64.88172235,1.269457121,1.579880948,10.15965906,77.89071949,49.84620248,1.523348545,1.895857138,53.26540816,15.85069477,69.11610293,1.661540083,0.050778285,0.063195238,1.775513605,0.528356492,6652.523282,2.303870098,299.52
2.4;100,130-2.4-100,130,2.4,100,1,2.4,0,,72,5,30,9.979947292,10,10.73,0.365,10,1,759.4204659,3.82,4.45,6.42,0.07407151,0.060577575,69.87624808,1.269457121,1.579880948,10.90883792,83.63442407,53.59209677,1.523348545,1.895857138,57.01130245,15.85069477,72.86199722,1.786403226,0.050778285,0.063195238,1.900376748,0.528356492,6652.523282,2.428733241,320.4
2.4;100,140-2.4-100,140,2.4,100,1,2.4,0,,72,5,30,9.359668996,10,10.73,0.365,10,2,759.4204659,4.33,5.04,7.28,0.212812308,0.060702945,74.84382206,2.538914242,1.579880948,11.84439259,90.80700984,57.31777726,3.04669709,1.895857138,62.26033149,31.70138954,93.96172103,1.910592575,0.10155657,0.063195238,2.075344383,1.056712985,13305.04656,3.132057368,362.88
2.4;100,150-2.4-100,150,2.4,100,1,2.4,0,,72,5,30,9.485504101,10,10.73,0.365,10,2,759.4204659,4.57,5.32,7.68,0.103879772,0.060594007,79.78658546,2.538914242,1.579880948,12.5858071,96.49118775,61.02484981,3.04669709,1.895857138,65.96740404,31.70138954,97.66879358,2.03416166,0.10155657,0.063195238,2.198913468,1.056712985,13305.04656,3.255626453,383.04
2.4;100,160-2.4-100,160,2.4,100,1,2.4,0,,72,5,30,9.604771968,10,10.73,0.365,10,2,759.4204659,4.81,5.6,8.08,0.020332077,0.060518521,84.70637825,2.538914242,1.579880948,13.32377602,102.1489495,64.7146944,3.04669709,1.895857138,69.65724863,31.70138954,101.3586382,2.15715648,0.10155657,0.063195238,2.321908288,1.056712985,13305.04656,3.378621272,403.2
2.4;100,170-2.4-100,170,2.4,100,1,2.4,0,,72,5,30,9.718196019,10,10.73,0.365,10,2,759.4204659,5.06,5.89,8.50,0.185060727,0.060649013,89.60479778,2.538914242,1.579880948,14.05853895,107.7821319,68.38850905,3.04669709,1.895857138,73.33106328,31.70138954,105.0324528,2.279616968,0.10155657,0.063195238,2.444368776,1.056712985,13305.04656,3.501081761,424.08
2.4;100,180-2.4-100,180,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,2,759.4204659,5.3,6.17,8.91,0.147202295,0.060613006,94.48324315,2.538914242,1.579880948,14.79030575,113.3923441,72.04734307,3.04669709,1.895857138,76.9898973,31.70138954,108.6912868,2.401578102,0.10155657,0.063195238,2.56632991,1.056712985,13305.04656,3.623042895,444.24
2.4;100,190-2.4-100,190,2.4,100,1,2.4,0,,72,5,30,9.929846677,10,10.73,0.365,10,2,759.4204659,5.54,6.45,9.31,0.130049041,0.060595362,99.34294945,2.538914242,1.579880948,15.5192617,118.9810063,75.6921228,3.04669709,1.895857138,80.63467703,31.70138954,112.3360666,2.52307076,0.10155657,0.063195238,2.687822568,1.056712985,13305.04656,3.744535552,464.4
2.4;100,200-2.4-100,200,2.4,100,1,2.4,0,,72,5,30,9.485504101,10,10.73,0.365,10,3,759.4204659,6.04,7.03,10.15,0.182821986,0.060626145,104.1850146,3.808371363,1.579880948,16.43599004,126.009257,79.32367167,4.570045636,1.895857138,85.78957445,47.55208432,133.3416588,2.644122389,0.152334855,0.063195238,2.859652482,1.585069477,19957.56984,4.444721959,506.16
2.4;100,210-2.4-100,210,2.4,100,1,2.4,0,,72,5,30,9.575528905,10,10.73,0.365,10,3,759.4204659,6.28,7.31,10.55,0.203564959,0.060634417,109.0104207,3.808371363,1.579880948,17.15980096,131.558474,82.94272626,4.570045636,1.895857138,89.40862904,47.55208432,136.9607134,2.764757542,0.152334855,0.063195238,2.980287635,1.585069477,19957.56984,4.565357112,526.32
2.4;100,220-2.4-100,220,2.4,100,1,2.4,0,,72,5,30,9.662174136,10,10.73,0.365,10,3,759.4204659,6.51,7.58,10.94,0.017078203,0.06051211,113.8200512,3.808371363,1.579880948,17.88124553,137.089549,86.54994911,4.570045636,1.895857138,93.01585189,47.55208432,140.5679362,2.884998304,0.152334855,0.063195238,3.100528396,1.585069477,19957.56984,4.685597873,545.76
2.4;100,230-2.4-100,230,2.4,100,1,2.4,0,,72,5,30,9.74571222,10,10.73,0.365,10,3,759.4204659,6.75,7.86,11.35,0.071794839,0.060544683,118.6147047,3.808371363,1.579880948,18.60044355,142.6034005,90.14593922,4.570045636,1.895857138,96.61184199,47.55208432,144.1639263,3.004864641,0.152334855,0.063195238,3.220394733,1.585069477,19957.56984,4.80546421,565.92
2.4;100,240-2.4-100,240,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,3,759.4204659,6.99,8.14,11.75,0.142254792,0.060583959,123.3951065,3.808371363,1.579880948,19.31750383,148.1008627,93.73124061,4.570045636,1.895857138,100.1971434,47.55208432,147.7492277,3.124374687,0.152334855,0.063195238,3.339904779,1.585069477,19957.56984,4.924974257,586.08
2.4;100,250-2.4-100,250,2.4,100,1,2.4,0,,72,5,30,9.904398354,10,10.73,0.365,10,3,759.4204659,7.22,8.41,12.14,0.003068546,0.060503114,128.1619183,3.808371363,1.579880948,20.0325256,153.5826962,97.30634946,4.570045636,1.895857138,103.7722522,47.55208432,151.3243365,3.243544982,0.152334855,0.063195238,3.459075074,1.585069477,19957.56984,5.044144552,605.52
2.4;100,260-2.4-100,260,2.4,100,1,2.4,0,,72,5,30,9.979947292,10,10.73,0.365,10,3,759.4204659,7.46,8.69,12.54,0.102882618,0.060556992,132.9157458,3.808371363,1.579880948,20.74559972,159.0495978,100.8717201,4.570045636,1.895857138,107.3376228,47.55208432,154.8897071,3.362390669,0.152334855,0.063195238,3.577920761,1.585069477,19957.56984,5.162990238,625.68
2.4;100,270-2.4-100,270,2.4,100,1,2.4,0,,72,5,30,9.627903363,10,10.73,0.365,10,4,759.4204659,7.95,9.26,13.37,0.042200683,0.060523259,137.6571455,5.077828484,1.579880948,21.64722823,165.9620831,104.4277698,6.093394181,1.895857138,112.4170211,63.40277909,175.8198002,3.48092566,0.203113139,0.063195238,3.747234038,2.11342597,26610.09313,5.860660007,666.72
2.4;100,280-2.4-100,280,2.4,100,1,2.4,0,,72,5,30,9.695948129,10,10.73,0.365,10,4,759.4204659,8.19,9.54,13.77,0.168901552,0.06058609,142.3866304,5.077828484,1.579880948,22.35665097,171.4009908,107.9748835,6.093394181,1.895857138,115.9641348,63.40277909,179.3669139,3.599162783,0.203113139,0.063195238,3.86547116,2.11342597,26610.09313,5.97889713,686.88
2.4;100,290-2.4-100,290,2.4,100,1,2.4,0,,72,5,30,9.762068591,10,10.73,0.365,10,4,759.4204659,8.42,9.81,14.16,0.083579804,0.060542024,147.1046748,5.077828484,1.579880948,23.06435764,176.8267419,111.5134168,6.093394181,1.895857138,119.5026682,63.40277909,182.9054472,3.717113895,0.203113139,0.063195238,3.983422272,2.11342597,26610.09313,6.096848242,706.32
2.4;100,300-2.4-100,300,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,4,759.4204659,8.65,10.07,14.54,0.010407354,0.060506305,151.8117187,5.077828484,1.579880948,23.77041422,182.2398423,115.0436997,6.093394181,1.895857138,123.032951,63.40277909,186.4357301,3.834789991,0.203113139,0.063195238,4.101098368,2.11342597,26610.09313,6.214524338,725.04
2.4;100,310-2.4-100,310,2.4,100,1,2.4,0,,72,5,30,9.888998315,10,10.73,0.365,10,4,759.4204659,8.89,10.35,14.94,0.173590345,0.060580888,156.5081708,5.077828484,1.579880948,24.47488203,187.6407622,118.5660388,6.093394181,1.895857138,126.5552901,63.40277909,189.9580692,3.952201293,0.203113139,0.063195238,4.21850967,2.11342597,26610.09313,6.33193564,745.2
2.4;100,320-2.4-100,320,2.4,100,1,2.4,0,,72,5,30,9.950012489,10,10.73,0.365,10,4,759.4204659,9.12,10.62,15.33,0.123391465,0.060556324,161.1944121,5.077828484,1.579880948,25.17781823,193.0299397,122.0807198,6.093394181,1.895857138,130.0699711,63.40277909,193.4727502,4.069357325,0.203113139,0.063195238,4.335665703,2.11342597,26610.09313,6.449091672,764.64
2.4;100,330-2.4-100,330,2.4,100,1,2.4,0,,72,5,30,9.662174136,10,10.73,0.365,10,5,759.4204659,9.61,11.19,16.15,0.134510568,0.060559236,165.8707985,6.347285605,1.579880948,26.06969475,199.8676598,125.5880096,7.616742726,1.895857138,135.1006094,79.25347386,214.3540833,4.186266986,0.253891424,0.063195238,4.503353648,2.641782462,33262.61641,7.14513611,805.68
2.4;100,340-2.4-100,340,2.4,100,1,2.4,0,,72,5,30,9.718196019,10,10.73,0.365,10,5,759.4204659,9.84,11.46,16.54,0.105709272,0.060545662,170.5376631,6.347285605,1.579880948,26.76972444,205.234554,129.088158,7.616742726,1.895857138,138.6007579,79.25347386,217.8542317,4.3029386,0.253891424,0.063195238,4.620025262,2.641782462,33262.61641,7.261807724,825.12
2.4;100,350-2.4-100,350,2.4,100,1,2.4,0,,72,5,30,9.772910046,10,10.73,0.365,10,5,759.4204659,10.07,11.73,16.93,0.087077405,0.060536931,175.1953182,6.347285605,1.579880948,27.46837271,210.5908575,132.5813994,7.616742726,1.895857138,142.0939992,79.25347386,221.3474731,4.419379979,0.253891424,0.063195238,4.736466641,2.641782462,33262.61641,7.378249103,844.56
2.4;100,360-2.4-100,360,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,5,759.4204659,10.3,11.99,17.31,0.078290528,0.060532552,179.8440575,6.347285605,1.579880948,28.16568361,215.9369077,136.0679538,7.616742726,1.895857138,145.5805537,79.25347386,224.8340276,4.535598461,0.253891424,0.063195238,4.852685123,2.641782462,33262.61641,7.494467585,863.28
2.4;100,370-2.4-100,370,2.4,100,1,2.4,0,,72,5,30,9.878676137,10,10.73,0.365,10,5,759.4204659,10.53,12.26,17.70,0.079043247,0.060532091,184.4841572,6.347285605,1.579880948,28.86169857,221.2730223,139.5480286,7.616742726,1.895857138,149.0606285,79.25347386,228.3141023,4.651600954,0.253891424,0.063195238,4.968687616,2.641782462,33262.61641,7.610470078,882.72
2.4;100,380-2.4-100,380,2.4,100,1,2.4,0,,72,5,30,9.929846677,10,10.73,0.365,10,5,759.4204659,10.76,12.53,18.09,0.089047606,0.06053516,189.1158779,6.347285605,1.579880948,29.55645667,226.5995012,143.0218192,7.616742726,1.895857138,152.534419,79.25347386,231.7878929,4.767393972,0.253891424,0.063195238,5.084480634,2.641782462,33262.61641,7.726263096,902.16
2.4;100,390-2.4-100,390,2.4,100,1,2.4,0,,72,5,30,9.979947292,10,10.73,0.365,10,5,759.4204659,10.99,12.8,18.48,0.108031665,0.060541415,193.7394657,6.347285605,1.579880948,30.24999484,231.9166271,146.48951,7.616742726,1.895857138,156.0021099,79.25347386,235.2555837,4.882983666,0.253891424,0.063195238,5.200070329,2.641782462,33262.61641,7.841852791,921.6
2.4;100,400-2.4-100,400,2.4,100,1,2.4,0,,72,5,30,9.733959035,10,10.73,0.365,10,6,759.4204659,11.48,13.37,19.30,0.18617333,0.06056841,198.3551533,7.616742726,1.579880948,31.13276654,238.6845435,149.9512757,9.140091271,1.895857138,160.9872241,95.10416863,256.0913927,4.998375856,0.304669709,0.063195238,5.366240803,3.170138954,39915.13969,8.536379757,962.64
2.4;100,410-2.4-100,410,2.4,100,1,2.4,0,,72,5,30,9.780623527,10,10.73,0.365,10,6,759.4204659,11.71,13.64,19.69,0.222358763,0.060579687,202.9631611,7.616742726,1.579880948,31.82396771,243.9837525,153.4072815,9.140091271,1.895857138,164.4432299,95.10416863,259.5473986,5.113576051,0.304669709,0.063195238,5.481440998,3.170138954,39915.13969,8.651579952,982.08
2.4;100,420-2.4-100,420,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,6,759.4204659,11.93,13.89,20.05,0.042133934,0.060515919,207.5636982,7.616742726,1.579880948,32.51404828,249.2743702,156.8576844,9.140091271,1.895857138,167.8936328,95.10416863,262.9978014,5.228589479,0.304669709,0.063195238,5.596454426,3.170138954,39915.13969,8.76659338,1000.08
2.4;100,430-2.4-100,430,2.4,100,1,2.4,0,,72,5,30,9.871275693,10,10.73,0.365,10,6,759.4204659,12.16,14.16,20.44,0.094595584,0.060533322,212.1569632,7.616742726,1.579880948,33.20303804,254.5566249,160.3026331,9.140091271,1.895857138,171.3385815,95.10416863,266.4427502,5.343421105,0.304669709,0.063195238,5.711286052,3.170138954,39915.13969,8.881425006,1019.52
2.4;100,440-2.4-100,440,2.4,100,1,2.4,0,,72,5,30,9.915337933,10,10.73,0.365,10,6,759.4204659,12.39,14.43,20.83,0.154876985,0.060552598,216.743145,7.616742726,1.579880948,33.89096529,259.8307339,163.7422694,9.140091271,1.895857138,174.7782178,95.10416863,269.8823865,5.458075648,0.304669709,0.063195238,5.825940595,3.170138954,39915.13969,8.996079549,1038.96
2.4;100,450-2.4-100,450,2.4,100,1,2.4,0,,72,5,30,9.958603386,10,10.73,0.365,10,6,759.4204659,12.62,14.7,21.22,0.222779517,0.060573572,221.3224231,7.616742726,1.579880948,34.57785702,265.0969038,167.1767281,9.140091271,1.895857138,178.2126765,95.10416863,273.3168451,5.572557602,0.304669709,0.063195238,5.940422549,3.170138954,39915.13969,9.110561503,1058.4
2.4;100,460-2.4-100,460,2.4,100,1,2.4,0,,72,5,30,9.74571222,10,10.73,0.365,10,7,759.4204659,13.1,15.26,22.03,0.123890918,0.060540553,225.894969,8.886199847,1.579880948,35.45415747,271.8152073,170.6061375,10.66343982,1.895857138,183.1654344,110.9548634,294.1202978,5.686871249,0.355447994,0.063195238,6.105514481,3.698495447,46567.66297,9.804009928,1098.72
2.4;100,470-2.4-100,470,2.4,100,1,2.4,0,,72,5,30,9.786392132,10,10.73,0.365,10,7,759.4204659,13.33,15.52,22.40,0.206476546,0.060565408,230.4609461,8.886199847,1.579880948,36.13905404,277.066081,174.0306203,10.66343982,1.895857138,186.5899173,110.9548634,297.5447807,5.801020677,0.355447994,0.063195238,6.219663908,3.698495447,46567.66297,9.918159355,1117.44
2.4;100,480-2.4-100,480,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,7,759.4204659,13.55,15.78,22.78,0.071482875,0.060523148,235.0205105,8.886199847,1.579880948,36.82298869,282.30958,177.4502936,10.66343982,1.895857138,190.0095905,110.9548634,300.9644539,5.915009786,0.355447994,0.063195238,6.333653017,3.698495447,46567.66297,10.03214846,1136.16
2.4;100,490-2.4-100,490,2.4,100,1,2.4,0,,72,5,30,9.865710231,10,10.73,0.365,10,7,759.4204659,13.78,16.05,23.17,0.168061206,0.060551597,239.5738113,8.886199847,1.579880948,37.50598382,287.5458759,180.8652692,10.66343982,1.895857138,193.4245661,110.9548634,304.3794295,6.028842306,0.355447994,0.063195238,6.447485538,3.698495447,46567.66297,10.14598098,1155.6
2.4;100,500-2.4-100,500,2.4,100,1,2.4,0,,72,5,30,9.904398354,10,10.73,0.365,10,7,759.4204659,14,16.3,23.53,0.046737612,0.060515109,244.1209914,8.886199847,1.579880948,38.18806083,292.775133,184.2756543,10.66343982,1.895857138,196.8349512,110.9548634,307.7898146,6.142521809,0.355447994,0.063195238,6.56116504,3.698495447,46567.66297,10.25966049,1173.6
2.4;100,510-2.4-100,510,2.4,100,1,2.4,0,,72,5,30,9.942470161,10,10.73,0.365,10,7,759.4204659,14.23,16.57,23.92,0.156677177,0.060546551,248.6621875,8.886199847,1.579880948,38.86924024,297.9975085,187.6815513,10.66343982,1.895857138,200.2408483,110.9548634,311.1957117,6.256051711,0.355447994,0.063195238,6.674694943,3.698495447,46567.66297,10.37319039,1193.04
2.4;100,520-2.4-100,520,2.4,100,1,2.4,0,,72,5,30,9.979947292,10,10.73,0.365,10,7,759.4204659,14.45,16.83,24.30,0.048418911,0.060515112,253.1975306,8.886199847,1.579880948,39.54954172,303.2131532,191.0830587,10.66343982,1.895857138,203.6423557,110.9548634,314.5972191,6.36943529,0.355447994,0.063195238,6.788078522,3.698495447,46567.66297,10.48657397,1211.76
2.4;100,530-2.4-100,530,2.4,100,1,2.4,0,,72,5,30,9.7908691,10,10.73,0.365,10,8,759.4204659,14.94,17.4,25.12,0.221575162,0.060562806,257.7271466,10.15565697,1.579880948,40.41940268,309.8820872,194.4802707,12.18678836,1.895857138,208.5629162,126.8055582,335.3684744,6.48267569,0.406226279,0.063195238,6.952097206,4.226851939,53220.18625,11.17894915,1252.8
2.4;100,540-2.4-100,540,2.4,100,1,2.4,0,,72,5,30,9.826382903,10,10.73,0.365,10,8,759.4204659,15.16,17.65,25.48,0.12582615,0.060535695,262.2511562,10.15565697,1.579880948,41.09800411,315.0846982,197.8732778,12.18678836,1.895857138,211.9559233,126.8055582,338.7614815,6.595775928,0.406226279,0.063195238,7.065197445,4.226851939,53220.18625,11.29204938,1270.8
2.4;100,550-2.4-100,550,2.4,100,1,2.4,0,,72,5,30,9.861372525,10,10.73,0.365,10,8,759.4204659,15.38,17.91,25.85,0.036136904,0.060511087,266.7696753,10.15565697,1.579880948,41.77578198,320.2809952,201.2621672,12.18678836,1.895857138,215.3448127,126.8055582,342.1503708,6.708738906,0.406226279,0.063195238,7.178160422,4.226851939,53220.18625,11.40501236,1289.52
